patent,code,date,year
US-9321362-B2,B60L53/11,2014-02-05,2014
US-9321362-B2,B60L53/16,2014-02-05,2014
US-9321362-B2,B60L53/18,2014-02-05,2014
US-9321362-B2,B60L53/302,2014-02-05,2014
US-9321362-B2,H02J7/0029,2014-02-05,2014
US-9321362-B2,B60Y2200/91,2014-02-05,2014
US-9321362-B2,B60Y2306/05,2014-02-05,2014
US-9321362-B2,H01B7/423,2014-02-05,2014
US-9321362-B2,H01R13/502,2014-02-05,2014
US-9321362-B2,H01R2103/00,2014-02-05,2014
US-9321362-B2,Y02T10/70,2014-02-05,2014
US-9321362-B2,Y02T10/7072,2014-02-05,2014
US-9321362-B2,Y02T90/12,2014-02-05,2014
US-9321362-B2,Y02T90/14,2014-02-05,2014
US-9536671-B2,H01B17/06,2014-12-01,2014
US-9536671-B2,H01G4/224,2014-12-01,2014
US-9536671-B2,H01G4/40,2014-12-01,2014
US-9536671-B2,H02B1/20,2014-12-01,2014
US-9536671-B2,H02B1/21,2014-12-01,2014
US-9536671-B2,H02G5/00,2014-12-01,2014
US-9536671-B2,H05K7/026,2014-12-01,2014
US-9536671-B2,H05K7/1432,2014-12-01,2014
US-9536671-B2,H02G5/005,2014-12-01,2014
US-2016009197-A1,B60L15/2036,2015-09-23,2015
US-2016009197-A1,B60W10/08,2015-09-23,2015
US-2016009197-A1,B60K1/02,2015-09-23,2015
US-2016009197-A1,B60K2001/001,2015-09-23,2015
US-2016009197-A1,B60L2240/24,2015-09-23,2015
US-2016009197-A1,B60L2240/423,2015-09-23,2015
US-2016009197-A1,B60L2240/486,2015-09-23,2015
US-2016009197-A1,B60W2510/087,2015-09-23,2015
US-2016009197-A1,B60W2520/28,2015-09-23,2015
US-2016009197-A1,B60W2540/10,2015-09-23,2015
US-2016009197-A1,B60W2540/12,2015-09-23,2015
US-2016009197-A1,B60W2540/16,2015-09-23,2015
US-2016009197-A1,B60W2540/18,2015-09-23,2015
US-2016009197-A1,B60W2710/083,2015-09-23,2015
US-2016009197-A1,Y02T10/64,2015-09-23,2015
US-2016009197-A1,Y02T10/72,2015-09-23,2015
US-8117857-B2,B60L3/0046,2009-02-20,2009
US-8117857-B2,B60L53/14,2009-02-20,2009
US-8117857-B2,B60L58/13,2009-02-20,2009
US-8117857-B2,B60L58/16,2009-02-20,2009
US-8117857-B2,B60L58/26,2009-02-20,2009
US-8117857-B2,B60L58/27,2009-02-20,2009
US-8117857-B2,H01M10/613,2009-02-20,2009
US-8117857-B2,H01M10/633,2009-02-20,2009
US-8117857-B2,H01M10/6568,2009-02-20,2009
US-8117857-B2,H01M10/663,2009-02-20,2009
US-8117857-B2,B60H2001/00307,2009-02-20,2009
US-8117857-B2,B60L2260/56,2009-02-20,2009
US-8117857-B2,H01M10/615,2009-02-20,2009
US-8117857-B2,H01M10/6571,2009-02-20,2009
US-8117857-B2,Y02E60/10,2009-02-20,2009
US-8117857-B2,Y02T10/70,2009-02-20,2009
US-8117857-B2,Y02T10/7072,2009-02-20,2009
US-8117857-B2,Y02T90/12,2009-02-20,2009
US-8117857-B2,Y02T90/14,2009-02-20,2009
US-8833839-B2,B60R16/04,2012-04-13,2012
US-8833839-B2,B62D21/157,2012-04-13,2012
US-8833839-B2,B62D25/025,2012-04-13,2012
US-8833839-B2,B62D25/2036,2012-04-13,2012
US-8833839-B2,B62D25/02,2012-04-13,2012
US-7755329-B2,B60L1/003,2009-11-05,2009
US-7755329-B2,B60L58/12,2009-11-05,2009
US-7755329-B2,H02J7/007194,2009-11-05,2009
US-7755329-B2,H02J7/0068,2009-11-05,2009
US-7755329-B2,Y02B40/00,2009-11-05,2009
US-7755329-B2,Y02E60/10,2009-11-05,2009
US-7755329-B2,Y02E60/13,2009-11-05,2009
US-7755329-B2,Y02T10/70,2009-11-05,2009
US-7755329-B2,Y10S320/11,2009-11-05,2009
US-9688164-B2,B60N2/01,2015-08-25,2015
US-9688164-B2,B60N2/0232,2015-08-25,2015
US-9688164-B2,B60N2/0292,2015-08-25,2015
US-9688164-B2,B60N2/065,2015-08-25,2015
US-9688164-B2,B60N2/067,2015-08-25,2015
US-9688164-B2,B60N2/0705,2015-08-25,2015
US-9688164-B2,B60N2/0715,2015-08-25,2015
US-9688164-B2,B60N2/1842,2015-08-25,2015
US-9688164-B2,B60N2/1853,2015-08-25,2015
US-9688164-B2,B60N2/68,2015-08-25,2015
US-7739005-B1,B60L15/20,2009-02-26,2009
US-7739005-B1,B60L15/2036,2009-02-26,2009
US-7739005-B1,B60L3/10,2009-02-26,2009
US-7739005-B1,B60L3/106,2009-02-26,2009
US-7739005-B1,B60L50/51,2009-02-26,2009
US-7739005-B1,B60T8/175,2009-02-26,2009
US-7739005-B1,B60T8/3205,2009-02-26,2009
US-7739005-B1,B60W30/02,2009-02-26,2009
US-7739005-B1,B60L2220/42,2009-02-26,2009
US-7739005-B1,B60L2240/12,2009-02-26,2009
US-7739005-B1,B60L2240/24,2009-02-26,2009
US-7739005-B1,B60L2240/421,2009-02-26,2009
US-7739005-B1,B60L2240/423,2009-02-26,2009
US-7739005-B1,B60L2240/425,2009-02-26,2009
US-7739005-B1,B60L2240/461,2009-02-26,2009
US-7739005-B1,B60L2240/463,2009-02-26,2009
US-7739005-B1,B60L2240/465,2009-02-26,2009
US-7739005-B1,B60L2250/26,2009-02-26,2009
US-7739005-B1,B60L2260/28,2009-02-26,2009
US-7739005-B1,B60T2270/202,2009-02-26,2009
US-7739005-B1,Y02T10/64,2009-02-26,2009
US-7739005-B1,Y02T10/70,2009-02-26,2009
US-7739005-B1,Y02T10/72,2009-02-26,2009
US-8004243-B2,G,2009-04-08,2009
US-8082743-B2,H01M10/486,2009-03-18,2009
US-8082743-B2,H01M10/613,2009-03-18,2009
US-8082743-B2,H01M10/615,2009-03-18,2009
US-8082743-B2,H01M10/625,2009-03-18,2009
US-8082743-B2,H01M10/633,2009-03-18,2009
US-8082743-B2,H01M10/635,2009-03-18,2009
US-8082743-B2,H01M10/6568,2009-03-18,2009
US-8082743-B2,H01M10/663,2009-03-18,2009
US-8082743-B2,B60H2001/00307,2009-03-18,2009
US-8082743-B2,Y02E60/10,2009-03-18,2009
US-9352785-B2,B62D21/11,2014-04-17,2014
US-8906541-B2,H01M10/613,2012-01-27,2012
US-8906541-B2,H01M10/643,2012-01-27,2012
US-8906541-B2,H01M50/20,2012-01-27,2012
US-8906541-B2,Y02E60/10,2012-01-27,2012
US-8054038-B2,B60L3/0046,2009-01-29,2009
US-8054038-B2,B60L53/11,2009-01-29,2009
US-8054038-B2,B60L58/14,2009-01-29,2009
US-8054038-B2,B60L58/15,2009-01-29,2009
US-8054038-B2,B60L58/16,2009-01-29,2009
US-8054038-B2,B60L2240/62,2009-01-29,2009
US-8054038-B2,B60L2240/64,2009-01-29,2009
US-8054038-B2,B60L2240/66,2009-01-29,2009
US-8054038-B2,B60L2240/68,2009-01-29,2009
US-8054038-B2,B60L2240/70,2009-01-29,2009
US-8054038-B2,B60L2240/80,2009-01-29,2009
US-8054038-B2,B60L2250/14,2009-01-29,2009
US-8054038-B2,B60L2250/16,2009-01-29,2009
US-8054038-B2,B60L2250/18,2009-01-29,2009
US-8054038-B2,Y02T10/70,2009-01-29,2009
US-8054038-B2,Y02T10/7072,2009-01-29,2009
US-8054038-B2,Y02T10/72,2009-01-29,2009
US-8054038-B2,Y02T90/12,2009-01-29,2009
US-8054038-B2,Y02T90/14,2009-01-29,2009
US-8054038-B2,Y02T90/16,2009-01-29,2009
US-8095278-B2,B60K35/00,2009-06-15,2009
US-8095278-B2,B60N2/0228,2009-06-15,2009
US-8095278-B2,B60K2370/143,2009-06-15,2009
US-8095278-B2,B60K2370/1438,2009-06-15,2009
US-8095278-B2,E05F15/689,2009-06-15,2009
US-8095278-B2,E05F15/695,2009-06-15,2009
US-8095278-B2,E05Y2400/42,2009-06-15,2009
US-8095278-B2,E05Y2400/818,2009-06-15,2009
US-8095278-B2,E05Y2400/86,2009-06-15,2009
US-8448966-B2,B60G15/067,2012-01-05,2012
US-8448966-B2,B60G2204/128,2012-01-05,2012
US-8557414-B2,H01M10/445,2011-02-25,2011
US-8557414-B2,H01M8/04089,2011-02-25,2011
US-8557414-B2,H01M8/0606,2011-02-25,2011
US-8557414-B2,H01M2220/20,2011-02-25,2011
US-8557414-B2,Y02E60/10,2011-02-25,2011
US-8557414-B2,Y02E60/50,2011-02-25,2011
US-8935053-B2,E05B77/54,2012-09-27,2012
US-8935053-B2,E05B81/14,2012-09-27,2012
US-8935053-B2,Y10T70/5907,2012-09-27,2012
US-7671567-B2,B60L1/08,2009-01-16,2009
US-7671567-B2,B60L3/0046,2009-01-16,2009
US-7671567-B2,B60L50/51,2009-01-16,2009
US-7671567-B2,B60L53/14,2009-01-16,2009
US-7671567-B2,B60L58/12,2009-01-16,2009
US-7671567-B2,B60L58/16,2009-01-16,2009
US-7671567-B2,B60L58/26,2009-01-16,2009
US-7671567-B2,B60L58/27,2009-01-16,2009
US-7671567-B2,H02J7/007192,2009-01-16,2009
US-7671567-B2,H02J7/007194,2009-01-16,2009
US-7671567-B2,H02J7/04,2009-01-16,2009
US-7671567-B2,H02J7/045,2009-01-16,2009
US-7671567-B2,B60L2240/545,2009-01-16,2009
US-7671567-B2,B60L2250/12,2009-01-16,2009
US-7671567-B2,B60L2250/16,2009-01-16,2009
US-7671567-B2,Y02T10/70,2009-01-16,2009
US-7671567-B2,Y02T10/7072,2009-01-16,2009
US-7671567-B2,Y02T10/92,2009-01-16,2009
US-7671567-B2,Y02T90/14,2009-01-16,2009
US-10763477-B2,B60L53/14,2017-01-16,2017
US-10763477-B2,B60L1/003,2017-01-16,2017
US-10763477-B2,B60L1/02,2017-01-16,2017
US-10763477-B2,B60L3/003,2017-01-16,2017
US-10763477-B2,B60L3/0061,2017-01-16,2017
US-10763477-B2,B60L50/51,2017-01-16,2017
US-10763477-B2,B60L53/65,2017-01-16,2017
US-10763477-B2,B60L58/12,2017-01-16,2017
US-10763477-B2,B60L58/16,2017-01-16,2017
US-10763477-B2,B60L58/20,2017-01-16,2017
US-10763477-B2,B60L58/21,2017-01-16,2017
US-10763477-B2,B60L58/24,2017-01-16,2017
US-10763477-B2,B60L58/26,2017-01-16,2017
US-10763477-B2,B60L58/27,2017-01-16,2017
US-10763477-B2,H01M10/0525,2017-01-16,2017
US-10763477-B2,H01M10/30,2017-01-16,2017
US-10763477-B2,H01M10/32,2017-01-16,2017
US-10763477-B2,H01M10/345,2017-01-16,2017
US-10763477-B2,H01M10/443,2017-01-16,2017
US-10763477-B2,H01M10/486,2017-01-16,2017
US-10763477-B2,H01M10/613,2017-01-16,2017
US-10763477-B2,H01M10/633,2017-01-16,2017
US-10763477-B2,H01M12/08,2017-01-16,2017
US-10763477-B2,H01M16/00,2017-01-16,2017
US-10763477-B2,H01M16/006,2017-01-16,2017
US-10763477-B2,H01M2/1077,2017-01-16,2017
US-10763477-B2,H01M2/1223,2017-01-16,2017
US-10763477-B2,H01M50/20,2017-01-16,2017
US-10763477-B2,H01M50/317,2017-01-16,2017
US-10763477-B2,H01M50/375,2017-01-16,2017
US-10763477-B2,H02J7/0029,2017-01-16,2017
US-10763477-B2,B60L2210/30,2017-01-16,2017
US-10763477-B2,B60L2240/12,2017-01-16,2017
US-10763477-B2,B60L2240/14,2017-01-16,2017
US-10763477-B2,B60L2240/36,2017-01-16,2017
US-10763477-B2,B60L2240/421,2017-01-16,2017
US-10763477-B2,B60L2240/545,2017-01-16,2017
US-10763477-B2,B60L2240/547,2017-01-16,2017
US-10763477-B2,B60L2240/662,2017-01-16,2017
US-10763477-B2,B60L2250/12,2017-01-16,2017
US-10763477-B2,B60L3/0046,2017-01-16,2017
US-10763477-B2,B60L50/64,2017-01-16,2017
US-10763477-B2,H01M10/6561,2017-01-16,2017
US-10763477-B2,H01M10/6567,2017-01-16,2017
US-10763477-B2,H01M12/06,2017-01-16,2017
US-10763477-B2,H01M2200/10,2017-01-16,2017
US-10763477-B2,H01M2200/20,2017-01-16,2017
US-10763477-B2,H01M2220/20,2017-01-16,2017
US-10763477-B2,H02J7/14,2017-01-16,2017
US-10763477-B2,Y02E60/10,2017-01-16,2017
US-10763477-B2,Y02E60/12,2017-01-16,2017
US-10763477-B2,Y02E60/50,2017-01-16,2017
US-10763477-B2,Y02T10/64,2017-01-16,2017
US-10763477-B2,Y02T10/642,2017-01-16,2017
US-10763477-B2,Y02T10/70,2017-01-16,2017
US-10763477-B2,Y02T10/7005,2017-01-16,2017
US-10763477-B2,Y02T10/7011,2017-01-16,2017
US-10763477-B2,Y02T10/7044,2017-01-16,2017
US-10763477-B2,Y02T10/7061,2017-01-16,2017
US-10763477-B2,Y02T10/7066,2017-01-16,2017
US-10763477-B2,Y02T10/7072,2017-01-16,2017
US-10763477-B2,Y02T10/72,2017-01-16,2017
US-10763477-B2,Y02T10/7241,2017-01-16,2017
US-10763477-B2,Y02T10/7258,2017-01-16,2017
US-10763477-B2,Y02T10/7291,2017-01-16,2017
US-10763477-B2,Y02T90/12,2017-01-16,2017
US-10763477-B2,Y02T90/121,2017-01-16,2017
US-10763477-B2,Y02T90/127,2017-01-16,2017
US-10763477-B2,Y02T90/128,2017-01-16,2017
US-10763477-B2,Y02T90/14,2017-01-16,2017
US-10763477-B2,Y02T90/16,2017-01-16,2017
US-10763477-B2,Y02T90/163,2017-01-16,2017
US-10763477-B2,Y02T90/167,2017-01-16,2017
US-10763477-B2,Y02T90/169,2017-01-16,2017
US-10763477-B2,Y04S30/14,2017-01-16,2017
US-10534028-B2,G01R31/025,2016-11-22,2016
US-10534028-B2,G01R31/3648,2016-11-22,2016
US-10534028-B2,G01R31/382,2016-11-22,2016
US-10534028-B2,G01R31/396,2016-11-22,2016
US-10534028-B2,G01R31/52,2016-11-22,2016
US-10534028-B2,H01M10/482,2016-11-22,2016
US-10534028-B2,H02J7/0013,2016-11-22,2016
US-10534028-B2,H02J7/0022,2016-11-22,2016
US-10534028-B2,H02J7/0025,2016-11-22,2016
US-10534028-B2,H02J7/0026,2016-11-22,2016
US-10534028-B2,H02J7/0029,2016-11-22,2016
US-10534028-B2,H01M2220/20,2016-11-22,2016
US-10534028-B2,H02J7/0016,2016-11-22,2016
US-10534028-B2,H02J7/00302,2016-11-22,2016
US-10534028-B2,Y02E60/10,2016-11-22,2016
US-10534028-B2,Y02E60/122,2016-11-22,2016
US-10534028-B2,Y02T10/70,2016-11-22,2016
US-10534028-B2,Y02T10/7011,2016-11-22,2016
US-10534028-B2,Y02T10/7055,2016-11-22,2016
US-8643342-B2,H,2009-12-31,2009
US-10023038-B2,B60L11/1877,2015-05-04,2015
US-10023038-B2,B60L50/66,2015-05-04,2015
US-10023038-B2,B60R16/04,2015-05-04,2015
US-10023038-B2,B62D21/157,2015-05-04,2015
US-10023038-B2,B62D25/025,2015-05-04,2015
US-10023038-B2,B62D25/20,2015-05-04,2015
US-10023038-B2,B62D25/2036,2015-05-04,2015
US-10023038-B2,B60K2001/0438,2015-05-04,2015
US-10023038-B2,Y02T10/70,2015-05-04,2015
US-10023038-B2,Y02T10/7005,2015-05-04,2015
US-10023038-B2,Y02T10/705,2015-05-04,2015
US-9688252-B2,B60L11/1822,2015-04-23,2015
US-9688252-B2,B60L50/60,2015-04-23,2015
US-9688252-B2,B60L53/36,2015-04-23,2015
US-9688252-B2,B60S5/06,2015-04-23,2015
US-9688252-B2,Y02T10/70,2015-04-23,2015
US-9688252-B2,Y02T10/7072,2015-04-23,2015
US-9688252-B2,Y02T90/12,2015-04-23,2015
US-9688252-B2,Y02T90/124,2015-04-23,2015
US-10295355-B2,B60L50/70,2015-03-19,2015
US-10295355-B2,G01C21/3697,2015-03-19,2015
US-10295355-B2,Y02T10/72,2015-03-19,2015
US-10295355-B2,Y02T10/7258,2015-03-19,2015
US-10295355-B2,Y02T90/40,2015-03-19,2015
US-9197091-B2,H02J7/0027,2015-01-26,2015
US-9197091-B2,H02J7/04,2015-01-26,2015
US-9197091-B2,B60L53/11,2015-01-26,2015
US-9197091-B2,B60L53/305,2015-01-26,2015
US-9197091-B2,B60L53/64,2015-01-26,2015
US-9197091-B2,B60L58/27,2015-01-26,2015
US-9197091-B2,G01R31/3606,2015-01-26,2015
US-9197091-B2,G01R31/3648,2015-01-26,2015
US-9197091-B2,G01R31/382,2015-01-26,2015
US-9197091-B2,H02J7/0013,2015-01-26,2015
US-9197091-B2,H02J7/0071,2015-01-26,2015
US-9197091-B2,H02J7/00712,2015-01-26,2015
US-9197091-B2,H02J7/041,2015-01-26,2015
US-9197091-B2,B60L2250/14,2015-01-26,2015
US-9197091-B2,H02J2007/0096,2015-01-26,2015
US-9197091-B2,H02J2310/48,2015-01-26,2015
US-9197091-B2,H02J7/00034,2015-01-26,2015
US-9197091-B2,Y02T10/70,2015-01-26,2015
US-9197091-B2,Y02T10/7055,2015-01-26,2015
US-9197091-B2,Y02T10/7072,2015-01-26,2015
US-9197091-B2,Y02T90/12,2015-01-26,2015
US-9197091-B2,Y02T90/14,2015-01-26,2015
US-9197091-B2,Y02T90/16,2015-01-26,2015
US-9197091-B2,Y02T90/167,2015-01-26,2015
US-9197091-B2,Y02T90/169,2015-01-26,2015
US-9197091-B2,Y04S30/14,2015-01-26,2015
US-9419450-B2,H01M10/0525,2015-01-15,2015
US-9419450-B2,H01M10/44,2015-01-15,2015
US-9419450-B2,H01M10/443,2015-01-15,2015
US-9419450-B2,H02J7/00,2015-01-15,2015
US-9419450-B2,H02J7/0052,2015-01-15,2015
US-9419450-B2,H02J7/007,2015-01-15,2015
US-9419450-B2,H02J7/007184,2015-01-15,2015
US-9419450-B2,H02J7/0081,2015-01-15,2015
US-9419450-B2,H02J7/0086,2015-01-15,2015
US-9419450-B2,H02J7/045,2015-01-15,2015
US-9419450-B2,H02J2310/48,2015-01-15,2015
US-9419450-B2,Y02E60/10,2015-01-15,2015
US-9419450-B2,Y02E60/122,2015-01-15,2015
US-9419450-B2,Y02T10/70,2015-01-15,2015
US-9419450-B2,Y02T10/7011,2015-01-15,2015
US-9692277-B2,B60H1/00392,2014-12-01,2014
US-9692277-B2,B60K1/00,2014-12-01,2014
US-9692277-B2,B60L1/003,2014-12-01,2014
US-9692277-B2,B60L11/005,2014-12-01,2014
US-9692277-B2,B60L11/1803,2014-12-01,2014
US-9692277-B2,B60L11/1816,2014-12-01,2014
US-9692277-B2,B60L11/1864,2014-12-01,2014
US-9692277-B2,B60L15/007,2014-12-01,2014
US-9692277-B2,B60L3/003,2014-12-01,2014
US-9692277-B2,B60L3/0061,2014-12-01,2014
US-9692277-B2,B60L50/40,2014-12-01,2014
US-9692277-B2,B60L50/51,2014-12-01,2014
US-9692277-B2,B60L53/14,2014-12-01,2014
US-9692277-B2,B60L58/21,2014-12-01,2014
US-9692277-B2,B60L58/26,2014-12-01,2014
US-9692277-B2,F16H57/0476,2014-12-01,2014
US-9692277-B2,H02K11/33,2014-12-01,2014
US-9692277-B2,H02K5/20,2014-12-01,2014
US-9692277-B2,H02K7/006,2014-12-01,2014
US-9692277-B2,H02K7/116,2014-12-01,2014
US-9692277-B2,H02K9/19,2014-12-01,2014
US-9692277-B2,H02K9/20,2014-12-01,2014
US-9692277-B2,H02K9/22,2014-12-01,2014
US-9692277-B2,B60K2001/001,2014-12-01,2014
US-9692277-B2,B60K2001/005,2014-12-01,2014
US-9692277-B2,B60K2001/006,2014-12-01,2014
US-9692277-B2,B60L2210/10,2014-12-01,2014
US-9692277-B2,B60L2240/34,2014-12-01,2014
US-9692277-B2,B60L2240/36,2014-12-01,2014
US-9692277-B2,B60L2240/525,2014-12-01,2014
US-9692277-B2,B60Y2200/91,2014-12-01,2014
US-9692277-B2,B60Y2200/92,2014-12-01,2014
US-9692277-B2,F16H2057/02034,2014-12-01,2014
US-9692277-B2,F16H57/02,2014-12-01,2014
US-9692277-B2,Y02T10/64,2014-12-01,2014
US-9692277-B2,Y02T10/641,2014-12-01,2014
US-9692277-B2,Y02T10/70,2014-12-01,2014
US-9692277-B2,Y02T10/7005,2014-12-01,2014
US-9692277-B2,Y02T10/7022,2014-12-01,2014
US-9692277-B2,Y02T10/7061,2014-12-01,2014
US-9692277-B2,Y02T10/7072,2014-12-01,2014
US-9692277-B2,Y02T10/7088,2014-12-01,2014
US-9692277-B2,Y02T10/72,2014-12-01,2014
US-9692277-B2,Y02T10/7216,2014-12-01,2014
US-9692277-B2,Y02T90/12,2014-12-01,2014
US-9692277-B2,Y02T90/121,2014-12-01,2014
US-9692277-B2,Y02T90/127,2014-12-01,2014
US-9692277-B2,Y02T90/14,2014-12-01,2014
US-9692277-B2,Y10S903/906,2014-12-01,2014
US-10300798-B2,G01R31/389,2015-02-23,2015
US-10300798-B2,G01R31/392,2015-02-23,2015
US-10300798-B2,H02J7/0071,2015-02-23,2015
US-10300798-B2,H02J7/0073,2015-02-23,2015
US-10300798-B2,B60L11/1851,2015-02-23,2015
US-10300798-B2,B60L58/10,2015-02-23,2015
US-10300798-B2,Y02T10/70,2015-02-23,2015
US-10300798-B2,Y02T10/7005,2015-02-23,2015
US-10300798-B2,Y02T10/7011,2015-02-23,2015
US-10300798-B2,Y02T10/705,2015-02-23,2015
US-10300798-B2,Y02T10/7072,2015-02-23,2015
US-10300798-B2,Y02T90/14,2015-02-23,2015
US-9527403-B2,B60L1/06,2014-04-29,2014
US-9527403-B2,B60L11/1874,2014-04-29,2014
US-9527403-B2,B60L11/1816,2014-04-29,2014
US-9527403-B2,B60L11/1875,2014-04-29,2014
US-9527403-B2,B60L53/14,2014-04-29,2014
US-9527403-B2,B60L53/302,2014-04-29,2014
US-9527403-B2,B60L53/35,2014-04-29,2014
US-9527403-B2,B60L58/26,2014-04-29,2014
US-9527403-B2,B60L58/27,2014-04-29,2014
US-9527403-B2,H01M10/625,2014-04-29,2014
US-9527403-B2,H01M10/656,2014-04-29,2014
US-9527403-B2,B60L11/1877,2014-04-29,2014
US-9527403-B2,H01M10/443,2014-04-29,2014
US-9527403-B2,H01M2220/20,2014-04-29,2014
US-9527403-B2,Y02E60/10,2014-04-29,2014
US-9527403-B2,Y02T10/70,2014-04-29,2014
US-9527403-B2,Y02T10/7072,2014-04-29,2014
US-9527403-B2,Y02T90/12,2014-04-29,2014
US-9527403-B2,Y02T90/14,2014-04-29,2014
US-9065103-B2,H01M2/10,2014-02-27,2014
US-9065103-B2,H01M10/5004,2014-02-27,2014
US-9065103-B2,H01M10/503,2014-02-27,2014
US-9065103-B2,H01M10/5057,2014-02-27,2014
US-9065103-B2,H01M10/5067,2014-02-27,2014
US-9065103-B2,H01M10/5075,2014-02-27,2014
US-9065103-B2,H01M10/613,2014-02-27,2014
US-9065103-B2,H01M10/643,2014-02-27,2014
US-9065103-B2,H01M10/653,2014-02-27,2014
US-9065103-B2,H01M10/6556,2014-02-27,2014
US-9065103-B2,H01M10/6557,2014-02-27,2014
US-9065103-B2,H01M10/6563,2014-02-27,2014
US-9065103-B2,H01M10/6565,2014-02-27,2014
US-9065103-B2,H01M10/6567,2014-02-27,2014
US-9065103-B2,H01M2/105,2014-02-27,2014
US-9065103-B2,H01M2/1077,2014-02-27,2014
US-9065103-B2,H01M2/204,2014-02-27,2014
US-9065103-B2,H01M2/206,2014-02-27,2014
US-9065103-B2,H01M2/24,2014-02-27,2014
US-9065103-B2,H01M50/20,2014-02-27,2014
US-9065103-B2,H01M50/213,2014-02-27,2014
US-9065103-B2,H01M50/502,2014-02-27,2014
US-9065103-B2,H01M50/529,2014-02-27,2014
US-9065103-B2,H01M10/5008,2014-02-27,2014
US-9065103-B2,H01M10/5016,2014-02-27,2014
US-9065103-B2,H01M10/5053,2014-02-27,2014
US-9065103-B2,H01M10/5071,2014-02-27,2014
US-9065103-B2,H01M10/5095,2014-02-27,2014
US-9065103-B2,H01M10/617,2014-02-27,2014
US-9065103-B2,H01M10/625,2014-02-27,2014
US-9065103-B2,H01M10/6554,2014-02-27,2014
US-9065103-B2,H01M10/663,2014-02-27,2014
US-9065103-B2,H01M2/1083,2014-02-27,2014
US-9065103-B2,H01M6/42,2014-02-27,2014
US-9065103-B2,Y02E60/10,2014-02-27,2014
US-9065103-B2,Y10T29/49108,2014-02-27,2014
US-9257825-B2,H01B13/0036,2014-02-24,2014
US-9257825-B2,H05K7/1432,2014-02-24,2014
US-9257825-B2,H01G9/26,2014-02-24,2014
US-9257825-B2,H02G5/005,2014-02-24,2014
US-9257825-B2,H02M7/003,2014-02-24,2014
US-9257825-B2,Y02T10/70,2014-02-24,2014
US-9257825-B2,Y10T29/4913,2014-02-24,2014
US-9257825-B2,Y10T29/49174,2014-02-24,2014
US-9257825-B2,Y10T29/49224,2014-02-24,2014
US-9761919-B2,H01M10/625,2014-02-25,2014
US-9761919-B2,H01M10/643,2014-02-25,2014
US-9761919-B2,H01M10/653,2014-02-25,2014
US-9761919-B2,H01M10/6552,2014-02-25,2014
US-9761919-B2,H01M2/206,2014-02-25,2014
US-9761919-B2,H01M50/20,2014-02-25,2014
US-9761919-B2,H01M50/502,2014-02-25,2014
US-9761919-B2,H01M2220/20,2014-02-25,2014
US-9761919-B2,Y02E60/10,2014-02-25,2014
US-9761919-B2,Y02T10/70,2014-02-25,2014
US-9257729-B2,H01M10/5004,2013-11-25,2013
US-9257729-B2,B60L11/1859,2013-11-25,2013
US-9257729-B2,B60L11/1866,2013-11-25,2013
US-9257729-B2,B60L11/1874,2013-11-25,2013
US-9257729-B2,B60L3/0046,2013-11-25,2013
US-9257729-B2,B60L58/13,2013-11-25,2013
US-9257729-B2,B60L58/14,2013-11-25,2013
US-9257729-B2,B60L58/18,2013-11-25,2013
US-9257729-B2,B60L58/22,2013-11-25,2013
US-9257729-B2,B60L58/26,2013-11-25,2013
US-9257729-B2,H01M10/441,2013-11-25,2013
US-9257729-B2,H01M10/482,2013-11-25,2013
US-9257729-B2,H01M10/60,2013-11-25,2013
US-9257729-B2,B60L2240/545,2013-11-25,2013
US-9257729-B2,B60L2240/547,2013-11-25,2013
US-9257729-B2,B60L2240/549,2013-11-25,2013
US-9257729-B2,H01M2220/20,2013-11-25,2013
US-9257729-B2,Y02E60/10,2013-11-25,2013
US-9257729-B2,Y02T10/70,2013-11-25,2013
US-9257729-B2,Y02T10/7005,2013-11-25,2013
US-9257729-B2,Y02T10/7061,2013-11-25,2013
US-9257729-B2,Y10S903/907,2013-11-25,2013
US-9694699-B2,B60L1/02,2014-11-21,2014
US-9694699-B2,B60L11/1816,2014-11-21,2014
US-9694699-B2,B60L11/185,2014-11-21,2014
US-9694699-B2,B60L11/1861,2014-11-21,2014
US-9694699-B2,B60L11/1864,2014-11-21,2014
US-9694699-B2,B60L11/1875,2014-11-21,2014
US-9694699-B2,B60L53/00,2014-11-21,2014
US-9694699-B2,B60L53/11,2014-11-21,2014
US-9694699-B2,B60L53/14,2014-11-21,2014
US-9694699-B2,B60L58/12,2014-11-21,2014
US-9694699-B2,B60L58/21,2014-11-21,2014
US-9694699-B2,B60L58/27,2014-11-21,2014
US-9694699-B2,H02J7/0013,2014-11-21,2014
US-9694699-B2,H02J7/0021,2014-11-21,2014
US-9694699-B2,H02J7/0022,2014-11-21,2014
US-9694699-B2,H02J7/0047,2014-11-21,2014
US-9694699-B2,H02J7/007194,2014-11-21,2014
US-9694699-B2,H02J7/0072,2014-11-21,2014
US-9694699-B2,H02J7/0091,2014-11-21,2014
US-9694699-B2,B60L2240/545,2014-11-21,2014
US-9694699-B2,B60L2240/547,2014-11-21,2014
US-9694699-B2,B60L2240/549,2014-11-21,2014
US-9694699-B2,B60L2240/662,2014-11-21,2014
US-9694699-B2,H02J2310/48,2014-11-21,2014
US-9694699-B2,Y02T10/70,2014-11-21,2014
US-9694699-B2,Y02T10/7011,2014-11-21,2014
